platform,forum_url,forum_title,date,username,body,blockquote,media
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 11:19:34+00:00,Outramkia,"drkcynic said:
I just googled yeezy. Sibei pai kua.

For 15 year olds ah?

Yeezy i think is their originals line? Same as deerupt and pod? More of casual not performance sports.","I just googled yeezy. Sibei pai kua.

For 15 year olds ah?",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 11:19:47+00:00,szeli,React is much lighter than Boost. Boost is too dense. my own opinion of course.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 11:20:43+00:00,Outramkia,Local adidas should allow custom colorway like nike sg.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 11:26:46+00:00,funky_banana,"LOL at those who say END is selling fake

anyway till date ub still the most comfy shoe for me. no chance to try the element react",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 12:27:20+00:00,nexusRAGER,"Nakedtoes said:
where where can share?? i dun want fakes ok

no time for fakes..

go ssrr around tons of shops",where where can share?? i dun want fakes ok,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 12:33:14+00:00,occifer,"It really feels better?

Sent from Spartaa using GAGT",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 12:33:57+00:00,Tuakong,Those who say END selling fakes are just sour grapes,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 12:37:30+00:00,Acetone,So cheap only why need to buy fakes?,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 12:42:37+00:00,Nakedtoes,"nexusRAGER said:
no time for fakes..

go ssrr around tons of shops
Might as well dun said..","no time for fakes..

go ssrr around tons of shops",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 13:09:27+00:00,Gloom me,"nexusRAGER said:
End Clothing..

there are other place cheaper if you know where to look at
Please SIC, if not convenient can PM.

Thank you in advance.","End Clothing..

there are other place cheaper if you know where to look at",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 13:56:42+00:00,Prinsloo,"All are legit.
Spoiler",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 14:02:18+00:00,jonesftw,"Tuakong said:
Those who say END selling fakes are just sour grapes

2009 I sarpork end",Those who say END selling fakes are just sour grapes,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 14:03:42+00:00,nexusRAGER,"Nakedtoes said:
Might as well dun said..

you also never share just ss",Might as well dun said..,
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 14:34:13+00:00,Outramkia,"Prinsloo said:
All are legit.
Spoiler
















Wah seh powerlah prinsloo. Allike shipping is relatively expensive. 30+ sgd or usd. Footpatrol cheap. £5 shipping oni","All are legit.
Spoiler",
HardwareZone,https://forums.hardwarezone.com.sg/threads/why-is-adidas-ultraboost-so-popular.5829808/page-40,Why is Adidas Ultraboost so popular?,2018-08-23 14:36:16+00:00,Prinsloo,"Outramkia said:
Wah seh powerlah prinsloo. Allike shipping is relatively expensive. 30+ sgd or usd. Footpatrol cheap. £5 shipping oni

The top few are the best. I shared this many months back in the sneaker thread.",Wah seh powerlah prinsloo. Allike shipping is relatively expensive. 30+ sgd or usd. Footpatrol cheap. £5 shipping oni,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-is-selling-reebok-for-less-than-it-originally-paid.6577611/,Adidas is selling Reebok for less than it originally paid,2021-08-13 13:50:40+00:00,fordsolo,"Adidas bought Reebok for $3.8 billion in 2006, back when Reebok was riding high and had deals with the NBA and NFL. Now, Adidas is selling the slumping brand for up to $2.5 billion.

Adidas said Thursday that it had reached a deal with Authentic Brands Group to offload Reebok. The deal is expected to close in the first quarter of 2022, and Adidas will be paid the majority of the amount in cash then. Authentic Brands Group has scooped up bankrupt brands such as Brooks Brothers, Aéropostale, and Forever 21 in recent years and filed to go public last month.

Adidas announced its intention in February to begin a formal process to divest Reebok following a review of the brand that it announced late last year. Adidas said that it wanted to sell Reebok to focus its efforts on strengthening its own brand in the global sportswear market.

The German-based company bought Reebok in 2006 to expand its reach in the United States and take on Nike in its home market.

But the brand has underperformed in recent years. It failed to capitalize on the consumer trend toward athleisure wear and lost market share to Lululemon, Nike and other athletic brands. Reebok accounted for roughly 7% of Adidas' sales at the end of 2020 when the company last broke out the brand's sales, down from about 18% in 2010, according to financial statements.

""Part of the issue was a lack of clarity around what Adidas wanted Reebok to be. As a result, it was neither seen as the go-to brand for sporting professionals nor for those looking for athleisure fashion and style,"" Neil Saunders, managing director of GlobalData Retail, said in note to clients Thursday.

Saunders said the acquisition was ""massive"" for Authentic Brands and ""further cements its position as a major player in American retail.""

Reebok has the potential to grow sales again under Authentic Brands if it focuses less on competing with Nike and more on developing a differentiated offering with consumers and a strong distribution strategy at its own stores and through outside retailers, he said.

https://edition.cnn.com/2021/08/12/business/adidas-reebok-authentic-brands-group/index.html",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-is-selling-reebok-for-less-than-it-originally-paid.6577611/,Adidas is selling Reebok for less than it originally paid,2021-08-13 13:51:24+00:00,ballastic90,Ish jin song liao,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-is-selling-reebok-for-less-than-it-originally-paid.6577611/,Adidas is selling Reebok for less than it originally paid,2021-08-13 13:53:07+00:00,herzberg,Buy high sell low ish not uniquely sinkie,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-is-selling-reebok-for-less-than-it-originally-paid.6577611/,Adidas is selling Reebok for less than it originally paid,2021-08-13 13:53:43+00:00,WhiteAnt,How did it affect me,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-is-selling-reebok-for-less-than-it-originally-paid.6577611/,Adidas is selling Reebok for less than it originally paid,2021-08-13 13:54:09+00:00,ninelives,"long time never heard of reebok liao. dying brand,",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-is-selling-reebok-for-less-than-it-originally-paid.6577611/,Adidas is selling Reebok for less than it originally paid,2021-08-13 13:56:03+00:00,orhneeorh,rast time wear Reebok pump can jump beri high to slam dunk,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-is-selling-reebok-for-less-than-it-originally-paid.6577611/,Adidas is selling Reebok for less than it originally paid,2021-08-13 13:56:51+00:00,DarkBlue,always go to royal sporting house sarpork reebok,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-is-selling-reebok-for-less-than-it-originally-paid.6577611/,Adidas is selling Reebok for less than it originally paid,2021-08-13 13:57:55+00:00,Medicated Oil,"Get the Empress on the line.
This is the kind of business that she is in.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-is-selling-reebok-for-less-than-it-originally-paid.6577611/,Adidas is selling Reebok for less than it originally paid,2021-08-13 13:59:04+00:00,Sadisticnoob,i love RSH lelong warehouse sales on rebook one shoe 20 sgd,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-is-selling-reebok-for-less-than-it-originally-paid.6577611/,Adidas is selling Reebok for less than it originally paid,2021-08-13 14:02:01+00:00,GoldenMile,"Adidas got what it wanted
Neutralise the rival",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/adidas-is-selling-reebok-for-less-than-it-originally-paid.6577611/,Adidas is selling Reebok for less than it originally paid,2021-08-13 14:02:45+00:00,Ambergris,"Was a Goose that lays golden eggs, now a waxed duck!!!

Wonder why NOL came into my mind?",,
HardwareZone,https://forums.hardwarezone.com.sg/showthread.php?t=5829808&page=232,Why is Adidas Ultraboost so popular?,2020-05-09 14:03:30+00:00,jeffprobst,really quite bad. first time encountered such issue with them. .,,
HardwareZone,https://forums.hardwarezone.com.sg/showthread.php?t=5829808&page=232,Why is Adidas Ultraboost so popular?,2020-05-09 16:56:07+00:00,cyrenic,"edchys said:
I read their fb page comments, seems like many are getting their orders delivered to them already.

Sent from HUAWEI LIO-L29 using GAGT

Shouldn't need to wait for a Mothership article to get things done.","I read their fb page comments, seems like many are getting their orders delivered to them already.

Sent from HUAWEI LIO-L29 using GAGT",
HardwareZone,https://forums.hardwarezone.com.sg/showthread.php?t=5829808&page=232,Why is Adidas Ultraboost so popular?,2020-05-09 17:04:43+00:00,elimmel,adidas no mother's day promo? scared liao... nike has 30% off,,
HardwareZone,https://forums.hardwarezone.com.sg/showthread.php?t=5829808&page=232,Why is Adidas Ultraboost so popular?,2020-05-09 17:30:10+00:00,micgoh,i prefer to wear nike shox to run,,https://static.nike.com/a/images/t_PDP_1280_v1/f_auto/amplsnp8tzv45vfalzop/shox-tl-shoe-0QfLGP.jpg
HardwareZone,https://forums.hardwarezone.com.sg/showthread.php?t=5829808&page=232,Why is Adidas Ultraboost so popular?,2020-05-09 20:41:22+00:00,cyrenic,"elimmel said:
adidas no mother's day promo? scared liao... nike has 30% off

if they hold Mother's Day promotion when people still haven't gotten their items from more than a month ago, I think their FB page will be swallowed up by the mob.",adidas no mother's day promo? scared liao... nike has 30% off,
HardwareZone,https://forums.hardwarezone.com.sg/showthread.php?t=5829808&page=232,Why is Adidas Ultraboost so popular?,2020-05-09 20:50:27+00:00,Nakedtoes,I only got 2 out of 4 pairs.. Still waiting.,,
HardwareZone,https://forums.hardwarezone.com.sg/showthread.php?t=5829808&page=232,Why is Adidas Ultraboost so popular?,2020-05-09 21:20:05+00:00,TUV2008,"Nakedtoes said:
I only got 2 out of 4 pairs.. Still waiting.

I more satki, I receive zero out of two pairs I ordered.

Sent from MI 10 PRO 版權@TUV2008 翻印必究 Lim Kopi using GAGT",I only got 2 out of 4 pairs.. Still waiting.,
HardwareZone,https://forums.hardwarezone.com.sg/showthread.php?t=5829808&page=232,Why is Adidas Ultraboost so popular?,2020-05-09 21:33:48+00:00,AhKim81,"TUV2008 said:
I more satki, I receive zero out of two pairs I ordered.

Sent from MI 10 PRO 版權@TUV2008 翻印必究 Lim Kopi using GAGT

Tha sad thing is cannot cancel order. iRUN Singapore also having discount for UB19@139. Ordered from iRUN, only take 4days to deliver.","I more satki, I receive zero out of two pairs I ordered.

Sent from MI 10 PRO 版權@TUV2008 翻印必究 Lim Kopi using GAGT",
HardwareZone,https://forums.hardwarezone.com.sg/showthread.php?t=5829808&page=232,Why is Adidas Ultraboost so popular?,2020-05-09 22:00:41+00:00,TUV2008,"AhKim81 said:
Tha sad thing is cannot cancel order. iRUN Singapore also having discount for UB19@139. Ordered from iRUN, only take 4days to deliver.
LOL, I ban them gg, never buy from iRun.

Sent from MI 10 PRO 版權@TUV2008 翻印必究 Lim Kopi using GAGT","Tha sad thing is cannot cancel order. iRUN Singapore also having discount for UB19@139. Ordered from iRUN, only take 4days to deliver.",
